speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_24_speech_039990,21990,2013-07-11,2013,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,1,1,2.7,0.0,mixed
term_24_speech_039990,21990,2013-07-11,2013,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_039999,21990,2013-07-11,2013,7,Aylin Nazlıaka,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_24_speech_040001,21990,2013-07-11,2013,7,Aylin Nazlıaka,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040011,21990,2013-07-11,2013,7,Oya Eronat,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040021,21990,2013-07-11,2013,7,Akif Hamzaçebi,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,2,0,2.7,0.6667,positive
term_24_speech_040028,21990,2013-07-11,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040028,21990,2013-07-11,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,2,0,1.7,0.6667,positive
term_24_speech_040029,21990,2013-07-11,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,2,1,2.05,0.25,positive
term_24_speech_040029,21990,2013-07-11,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040030,21990,2013-07-11,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,2,2.7,-0.6667,negative
term_24_speech_040037,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040037,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040040,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,3,0,2,3.7,-0.6667,negative
term_24_speech_040040,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_040040,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040058,21991,2013-07-12,2013,7,Cengiz Yavilioğlu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040058,21991,2013-07-12,2013,7,Cengiz Yavilioğlu,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,5,0,1,5.35,-0.5,negative
term_24_speech_040059,21991,2013-07-12,2013,7,Cengiz Yavilioğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_24_speech_040068,21991,2013-07-12,2013,7,Mehmet Şandır,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040068,21991,2013-07-12,2013,7,Mehmet Şandır,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,5,1,0,5.35,0.5,positive
term_24_speech_040068,21991,2013-07-12,2013,7,Mehmet Şandır,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040069,21991,2013-07-12,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_040069,21991,2013-07-12,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040069,21991,2013-07-12,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,3,5,0,4.75,0.8333,positive
term_24_speech_040069,21991,2013-07-12,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,interest,Faiz,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_040069,21991,2013-07-12,2013,7,Fatma Şahin,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,1,0,2.35,0.5,positive
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,9,5,4,12.15,0.1,mixed
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,9,1,5,11.1,-0.5714,negative
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,3,0,1,3.35,-0.5,negative
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,39,12,50,60.7,-0.6032,negative
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,6,1,0,6.35,0.5,positive
term_24_speech_040072,21991,2013-07-12,2013,7,Semih Yalçın,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,2,0,5,3.75,-0.8333,negative
term_24_speech_040074,21991,2013-07-12,2013,7,Mustafa Moroğlu,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,4,4,4,6.8,0.0,mixed
term_24_speech_040074,21991,2013-07-12,2013,7,Mustafa Moroğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040074,21991,2013-07-12,2013,7,Mustafa Moroğlu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,4,6,5.5,-0.1818,mixed
term_24_speech_040074,21991,2013-07-12,2013,7,Mustafa Moroğlu,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,1,6,6.45,-0.625,negative
term_24_speech_040075,21991,2013-07-12,2013,7,Hüsamettin Zenderlioğlu,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,2,0,1.7,0.6667,positive
term_24_speech_040075,21991,2013-07-12,2013,7,Hüsamettin Zenderlioğlu,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_040078,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,13,1,6,15.45,-0.625,negative
term_24_speech_040078,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040078,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040080,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040080,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,3,0,5.05,0.75,positive
term_24_speech_040081,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_040081,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,15,0,0,15.0,0.0,mixed
term_24_speech_040083,21991,2013-07-12,2013,7,Şirin Ünal,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,4,3,0,5.05,0.75,positive
term_24_speech_040083,21991,2013-07-12,2013,7,Şirin Ünal,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_040083,21991,2013-07-12,2013,7,Şirin Ünal,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,5,1,2,6.05,-0.25,negative
term_24_speech_040083,21991,2013-07-12,2013,7,Şirin Ünal,Adalet ve Kalkınma Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040083,21991,2013-07-12,2013,7,Şirin Ünal,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,8,0,0,8.0,0.0,mixed
term_24_speech_040087,21991,2013-07-12,2013,7,Erkan Akçay,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040088,21991,2013-07-12,2013,7,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,2,0,1.7,0.6667,positive
term_24_speech_040089,21991,2013-07-12,2013,7,Emin Çınar,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,0,3,4.05,-0.75,negative
term_24_speech_040090,21991,2013-07-12,2013,7,Seyfettin Yılmaz,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040091,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,11,8,7,16.25,0.0625,mixed
term_24_speech_040092,21991,2013-07-12,2013,7,Kazım Kurt,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,4,6,2,6.8,0.4444,positive
term_24_speech_040095,21991,2013-07-12,2013,7,Alim Işık,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,1,7,7.8,-0.6667,negative
term_24_speech_040095,21991,2013-07-12,2013,7,Alim Işık,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040097,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,0,4.0,0.0,mixed
term_24_speech_040099,21991,2013-07-12,2013,7,Erkan Akçay,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_040099,21991,2013-07-12,2013,7,Erkan Akçay,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,5,0,0,5.0,0.0,mixed
term_24_speech_040099,21991,2013-07-12,2013,7,Erkan Akçay,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_040105,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040126,21991,2013-07-12,2013,7,Münir Kutluata,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_24_speech_040128,21991,2013-07-12,2013,7,Münir Kutluata,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,8,3,8,11.85,-0.4167,negative
term_24_speech_040128,21991,2013-07-12,2013,7,Münir Kutluata,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,3,1,0,3.35,0.5,positive
term_24_speech_040130,21991,2013-07-12,2013,7,Osman Korutürk,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,0,2.35,0.5,positive
term_24_speech_040130,21991,2013-07-12,2013,7,Osman Korutürk,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,9,1,32,20.55,-0.9118,negative
term_24_speech_040130,21991,2013-07-12,2013,7,Osman Korutürk,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_040141,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040141,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040142,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040143,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,democracy,Demokrasi,democratic_reform,13,3,5,15.8,-0.2222,negative
term_24_speech_040143,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,security,Guvenlik,security_conflict,9,2,0,9.7,0.6667,positive
term_24_speech_040143,21991,2013-07-12,2013,7,Özdal Üçer,Bağımsız,constitution,Anayasa,constitutional_conflict,8,0,2,8.7,-0.6667,negative
term_24_speech_040145,21991,2013-07-12,2013,7,Selçuk Özdağ,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,15,4,7,18.85,-0.25,negative
term_24_speech_040145,21991,2013-07-12,2013,7,Selçuk Özdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,5,3,0,6.05,0.75,positive
term_24_speech_040145,21991,2013-07-12,2013,7,Selçuk Özdağ,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_040145,21991,2013-07-12,2013,7,Selçuk Özdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,1,0,2.35,0.5,positive
term_24_speech_040146,21991,2013-07-12,2013,7,Alim Işık,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,0,3,4.05,-0.75,negative
term_24_speech_040146,21991,2013-07-12,2013,7,Alim Işık,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_24_speech_040147,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,9,2,11,13.55,-0.6429,negative
term_24_speech_040149,21991,2013-07-12,2013,7,Hasan Hüseyin Türkoğlu,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040150,21991,2013-07-12,2013,7,Ali Uzunırmak,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,0,2,3.7,-0.6667,negative
term_24_speech_040151,21991,2013-07-12,2013,7,Sırrı Sakık,Bağımsız,democracy,Demokrasi,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_040152,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_24_speech_040152,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,4,0,3.4,0.8,positive
term_24_speech_040152,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,1.7,0.6667,positive
term_24_speech_040153,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,2,3,5.75,-0.1667,mixed
term_24_speech_040153,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_24_speech_040153,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,7,0,3,8.05,-0.75,negative
term_24_speech_040155,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_040155,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_040160,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_040160,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,2,0,1.7,0.6667,positive
term_24_speech_040162,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040163,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040163,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_24_speech_040164,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,4,2,0,4.7,0.6667,positive
term_24_speech_040164,21991,2013-07-12,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040166,21991,2013-07-12,2013,7,Alim Işık,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,2,0,2,2.7,-0.6667,negative
term_24_speech_040167,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,democracy,Demokrasi,democratic_reform,5,4,3,7.45,0.125,mixed
term_24_speech_040167,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_24_speech_040167,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,constitution,Anayasa,constitutional_conflict,3,1,0,3.35,0.5,positive
term_24_speech_040167,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,tutelage,Vesayet,constitutional_conflict,10,1,22,18.05,-0.875,negative
term_24_speech_040169,21991,2013-07-12,2013,7,Mehmet Günal,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040170,21991,2013-07-12,2013,7,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,14,4,4,16.8,0.0,mixed
term_24_speech_040170,21991,2013-07-12,2013,7,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040170,21991,2013-07-12,2013,7,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040170,21991,2013-07-12,2013,7,İdris Baluken,Halkların Demokratik Partisi,tutelage,Vesayet,constitutional_conflict,2,0,3,3.05,-0.75,negative
term_24_speech_040171,21991,2013-07-12,2013,7,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,3,0,1,3.35,-0.5,negative
term_24_speech_040171,21991,2013-07-12,2013,7,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_24_speech_040171,21991,2013-07-12,2013,7,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040171,21991,2013-07-12,2013,7,Yusuf Halaçoğlu,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,9,1,18,15.65,-0.85,negative
term_24_speech_040177,21991,2013-07-12,2013,7,İsmet Yılmaz,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_040188,21991,2013-07-12,2013,7,Engin Altay,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040191,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,democracy,Demokrasi,democratic_reform,4,2,2,5.4,0.0,mixed
term_24_speech_040191,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,constitution,Anayasa,constitutional_conflict,8,6,5,11.85,0.0833,mixed
term_24_speech_040191,21991,2013-07-12,2013,7,Erol Dora,Bağımsız,tutelage,Vesayet,constitutional_conflict,1,0,1,1.35,-0.5,negative
term_24_speech_040194,21992,2013-07-13,2013,7,Oktay Öztürk,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_040194,21992,2013-07-13,2013,7,Oktay Öztürk,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,2,1,1,2.7,0.0,mixed
term_24_speech_040194,21992,2013-07-13,2013,7,Oktay Öztürk,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,21,0,20,28.0,-0.9524,negative
term_24_speech_040194,21992,2013-07-13,2013,7,Oktay Öztürk,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,4,0,3,5.05,-0.75,negative
term_24_speech_040196,21992,2013-07-13,2013,7,Pervin Buldan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,6,8,0,8.8,0.8889,positive
term_24_speech_040197,21992,2013-07-13,2013,7,Pervin Buldan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040198,21992,2013-07-13,2013,7,Pervin Buldan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,3,0,0,3.0,0.0,mixed
term_24_speech_040207,21992,2013-07-13,2013,7,Engin Altay,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040212,21992,2013-07-13,2013,7,Engin Altay,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040214,21992,2013-07-13,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,3,2.05,-0.75,negative
term_24_speech_040214,21992,2013-07-13,2013,7,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,4,3.4,-0.8,negative
term_24_speech_040215,21992,2013-07-13,2013,7,Veysel Eroğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,4,4.4,-0.8,negative
term_24_speech_040218,21992,2013-07-13,2013,7,Veysel Eroğlu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,4,0,3,5.05,-0.75,negative
term_24_speech_040227,21992,2013-07-13,2013,7,Veysel Eroğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_24_speech_040234,21992,2013-07-13,2013,7,Ahmet Aydın,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_24_speech_040235,21992,2013-07-13,2013,7,Oktay Öztürk,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_24_speech_040241,21992,2013-07-13,2013,7,Ahmet Aydın,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_040246,21992,2013-07-13,2013,7,Adil Zozani,Bağımsız,democracy,Demokrasi,democratic_reform,3,2,2,4.4,0.0,mixed
term_24_speech_040246,21992,2013-07-13,2013,7,Adil Zozani,Bağımsız,security,Guvenlik,security_conflict,8,3,17,15.0,-0.6667,negative
term_24_speech_040247,21992,2013-07-13,2013,7,Adil Zozani,Bağımsız,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_24_speech_040248,21992,2013-07-13,2013,7,Adil Zozani,Bağımsız,democracy,Demokrasi,democratic_reform,3,0,1,3.35,-0.5,negative
term_24_speech_040248,21992,2013-07-13,2013,7,Adil Zozani,Bağımsız,economy,Ekonomi,macro_economy,1,0,1,1.35,-0.5,negative
term_24_speech_040249,21992,2013-07-13,2013,7,Muammer Güler,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_24_speech_040250,21992,2013-07-13,2013,7,Muammer Güler,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
