candidate_id,manual_label,manual_notes,window_text,source_party,target_party,date,year,speaker,heuristic_positive_hits,heuristic_negative_hits,heuristic_score,heuristic_label,heuristic_label_binary,ann_kisi1,ann_kisi2,ann_kisi3,ann_kisi4,ann_kisi5,final_label,is_human_verified
cand_03527,,,bu calismalari avrupa da da dis dunyada da takdirle karsilanmistir. yine sayin yildirim adaletten bahsettiler ve nerede ak parti ve adalet dediler. degerli arkadaslar adalet hakki hak sahibine vermektir adalet alinterinin karsiligini vermektir. ali,Anavatan Partisi,Adalet ve Kalkınma Partisi,2005-01-12,2005,Hamza Albayrak,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_06065,,,de 2003 6256 sayili bakanlar kurulu karariyla kizilay yonetimi degistirilmis hayir kurumu niteliginde olan kizilaya bir hukumet mudahalesi yapilmistir. hukumetin kendi atadigi kisiler arasinda cikan anlasmazliklar neticesinde tekrar mudahale edilm,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-11-16,2005,Berhan Şimşek,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_10374,,,niz onlar hakkinda ne karar vereceksiniz boyle bir sey olamaz. buna itiraz ettik ve cikarttirdik. bunun icin en azindan iktidar partisi grubunun bize tesekkur etmesi gerekirdi. ama halen o konudaki kismi sikinti -yasa nin 17 nci maddesini acin oku,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-11-09,2006,Orhan Eraslan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_05532,,,turkiye de kur an ogrenimine ne cumhuriyet halk partisi karsidir ne ak parti karsidir ne de diger partiler karsidir. hic kimse bu konuda engel olmaz. kimse de bu isin suiistim,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2005-06-29,2005,Fehmi Hüsrev Kutlu,0,4,-0.8,negative,negative,,,,,,negative,False
cand_06360,,,et olarak bu gorusmeleri engellemeye kalkisacak olursak -gerek anavatan partisi gerek chp onlar adina konusmuyorum ama- anavatan partisi olarak biz bu gorusmeleri engellemeye kalkisacak olursak... bunun yollarini biliyorsunuz ama biz bu yola tevessul etmiy,Adalet ve Kalkınma Partisi,Anavatan Partisi,2005-12-16,2005,Ömer Abuşoğlu,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_07291,,,rla donatin bunun hicbir yarari olmayacaktir. unutmamaliyiz ki ogretmen egitimin temel tasidir. butun bunlar bilinirken hukumet 2006 yilinin ilk alti ayi icinde ogretmenlere yuzde 2 5 zam orani ongorerek ogretmenlerin sorunlarinin kendilerini ilgi,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-01-25,2006,Mehmet Vedat Yücesan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_11532,,,sayin grup baskan vekili karsimda akp grup baskan vekili daha onceki hukumet zamanindaydi diyor. niye surduruyorsunuz meydanlarda soz verdiniz tutun kotasini,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-02-15,2007,Gürol Ergin,0,1,-0.5,negative,negative,,,,,,negative,False
cand_00676,,,dan geri alabiliyor musunuz bununla ilgili bugune kadar ne gibi islem yaptiniz yurtdisina kacmalarini mi onleyebildiniz akp iktidari olarak vatandasin karsisinda sozunu tutamaz hale gelmis durumdasiniz. bu 380 000 aile herkes sunu iyi bilsin i,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-12-16,2003,Ali Kemal Deveciler,0,1,-0.5,negative,negative,,,,,,negative,False
cand_00365,,,. degerli arkadaslar bildiginiz uzere yarin turk tabipler birligi onderliginde ulke genelinde butun hekimler tarafindan akp iktidarinin hekimlere karsi uyguladigi haksiz yaptirimlar cercevesinde bir eylem yapilacak. biz parti olarak bu eylemi ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-11-04,2003,Mehmet Uğur Neşşar,0,1,-0.5,negative,negative,,,,,,negative,False
cand_11457,,,iyor onlari diyar diyar surgune gondermek adalet degildir. bu adaletsizlige kulak tikayanlara da bir gun kulak tikanir. adalet ve kalkinma partisi il baskani sahin tin e de bu sorunlar iletiliyor. ak parti il baskani sahin tin de buna politik kulvar ugruna seyirci k,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-02-08,2007,Mehmet Uğur Neşşar,0,1,-0.5,negative,negative,,,,,,negative,False
cand_01650,,, yaklasarak kanun teklifi veren cumhuriyet halk partisi grup baskanvekilleri sayin oguz oyan ile sayin haluk koc a yine adalet ve kalkinma partisi grup baskanvekili sayin eyup fatsa ya tesekkurlerimi sunuyorum. muhalefetin ve iktidarin sorunlara bu sekilde ortak yak,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-03-01,2004,Muharrem Kılıç,0,1,-0.5,negative,negative,,,,,,negative,False
cand_13604,,,nce bir uzuntumu ifade etmek istiyorum kendilerine. biz ictuzukle yasayla anayasayla bizlere taninan hakki kullaniyoruz akp iktidarini elestirmek icin soru sormuyoruz. sorumuzun bu sekilde algilanmasini teessufle uzuntuyle karsiliyorum. sayin ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-02-01,2003,Orhan Eraslan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_10917,,,an fotografiyla karsi karsiyayiz bunlari somut olarak gormemiz degerlendirmemiz gerekiyor. degerli arkadaslarim 59 uncu hukumet doneminde -58 i birakiyorum 59 uncu hukumet doneminde- parlamenter sistemin disina cikan akp grubuna ve yasama organina,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-12-16,2006,Atilla Kart,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_04735,,,sadamlarindan ve bakanliginizdaki birkisim burokrat ve calisanlardan 18 kisi tutuklandi. ayrica bu yuzden ihale isteyen iktidar partisine mensup bir milletvekili de milletvekilliginden istifa etti. ustelik yolsuzluk iddiasiyla tutuklanan burokratl,Anavatan Partisi,Adalet ve Kalkınma Partisi,2005-05-10,2005,İbrahim Özdoğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_12452,,,cumhuriyet halk partisi ne yaparsa yapsin ak partinin milletimize hizmetini milletimizin ak partiye teveccuhunu engelleyemeyecektir. milletimiz,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2007-05-07,2007,Mehmet Ali Bulut,0,1,-0.5,negative,negative,,,,,,negative,False
cand_07473,,,urunler bunlari odemiyorlar. burada cok buyuk sikinti var cok buyuk sikinti var. konuyu bildigim icin siz de burada bir iktidar milletvekili olarak...,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-02-08,2006,Haluk Koç,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_08544,,, da ve gorusuyoruz. efendim temel yasaya karsi cikiliyor. degerli arkadaslar ictuzugu biz bu mecliste yaptik ve ictuzuk cumhuriyet halk partisi tarafindan anayasa mahkemesine goturuldu. anayasa mahkemesi bu ictuzugu iptal etmedi ve anayasaya uygun bir calisma yap,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2006-04-26,2006,Ünal Kacır,0,1,-0.5,negative,negative,,,,,,negative,False
cand_15322,,,i kaybetmenin getirdigi sikinti icerisinde yalnizlik icerisindedirler. issizligi onleyecegiz diyerek halktan oy isteyen ak parti birakin issizligin onune gecmeyi is sahibi olanlari da uygulamalari sonucu issiz hale donusturmustur. bu insanlar ozell,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-06-01,2003,Halil Ünlütepe,0,4,-0.8,negative,negative,,,,,,negative,False
cand_09695,,, yanlisliklarin sonucunda bugun ortaya cikan tablo maalesef yonetilemeyen bir krizi yonetmek yerine daha da buyuten bir hukumet tablosunu karsimiza cikarmistir. tum boyutlariyla olayi millet ve muhalefet partileriyle paylasmak yerine bu kararlara ,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2006-09-05,2006,Mehmet Ağar,0,3,-0.75,negative,negative,,,,,,negative,False
cand_06652,,,degerli arkadaslarim gercekten meclis bunyesinde calisan gecici iscilerin sorunlarina karsi akp milletvekillerinin egilmelerini rica ediyorum. bu 2008 e kadar uc yil sureyle imf ye soz verilen butcenin ulkeye hayirl,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-22,2005,İzzet Çetin,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_05017,,, cok ozel bir anlam tasiyor. bu herhangi bir ulkeyle yapilan herhangi bir kultur anlasmasina benzemiyor. karsimizda bir hukumet yok karsimizda bir ulke yok karsimizda kosova ozerk yonetimi adina hareket eden bir birlesmis milletler temsilciligi va,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-01,2005,Onur Öymen,0,3,-0.75,negative,negative,,,,,,negative,False
cand_03286,,,lmis bulunmaktayim hepinizi saygiyla selamliyorum. 2005 yili butcesi adalet ve kalkinma partisi donemine ait bulunan ve akp nin uyguladigi 2003 ve 2004 yillari butcelerinde oldugu gibi halkimiza topluma hicbir hizmet etme umudu tasimayan issiz,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-12-27,2004,Ali Kemal Deveciler,0,1,-0.5,negative,negative,,,,,,negative,False
cand_01321,,,asiyeciligi kaldiriyor hizmet anlayisini yeniden yapilandiriyor. millet bunu bekliyor ama maalesef milletin gozu onunde chp bunu engellemeye calisiyor.,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2004-02-19,2004,Haci Biner,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09227,,,um belediyesinde cekler senetler havada ucusuyor. sinop milletvekili ayaga kalkmis sinop taki yolsuzluklarin icerisinde ak parti il baskani var diyor yonetim var diyor. simdi bir milletvekili bunu soyluyor.,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2006-06-20,2006,Ümmet Kandoğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_07102,,,kullerin satisina izin verelim. alt komisyondaki arkadaslarimiz akp li arkadaslarimiz da reddetti adalet komisyonundaki akp li arkadaslarimiz da tarim ve hayvancilik konusunu reddettiniz. niye reddettiniz o zaman,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-12-28,2005,Mehmet Küçükaşık,0,3,-0.75,negative,negative,,,,,,negative,False
cand_13945,,,gimiz yanlis tohumun hukukta benzeri olmayan birtakim sikintilar yaratmasi mukadder gorunmektedir. bu konularda ben hem iktidar partisindeki arkadaslarimdan hem muhalefet partisindeki cumhuriyet halk partisindeki arkadaslarimdan birlikte bu yanlis,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-03-01,2003,Hasan Fehmi Güneş,0,3,-0.75,negative,negative,,,,,,negative,False
cand_13494,,, bir calisma olabilseydi. maalesef bu tur kazalardan sonra gundeme gelir ama ondan sonra yine herkes yoluna devam eder. chp grubu adina konusan arkadasimizin ifade ettigi havaalanlariyla ilgili birtakim teknik donanim yetersizlikleri yer secim,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2003-01-01,2003,Hasan Angı,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09621,,,nunun yanlis anlasilmasi ve yanlis aksettirilmesi tamamiyla gunahi sevabi bu meclisin tum calismasi -hep altini cizdik- akp nindir ama birilerini gunah kecisi bulmak isterseniz dun ekonomide iste dis konjonktur dediniz bugun ise meclis genel k,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-06-30,2006,Hüseyin Güler,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_05513,,,e nin en kaliteli bilim kurulundaki 28 tane uyeyi mahkemeye veriyorsunuz diyorsunuz ki siz yolsuzluk yapiyorsunuz. iste akp iktidarinin dedigim gibi icine sindiremedigi bu yani bilimsellige karsi nedense boyle icinizde bir kin husumet var.,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-06-29,2005,Mustafa Özyurt,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_09338,,,arafindan da oncelikle meclisimize... bugunku gorustugumuz tasari anavatan milletvekilimizin imzasi var. bunlari akp ve chp milletvekilleri sahiplenmesin. bu disiplin affi butun turkiyemizde 25 000 memurumuzu yaklasik bu olayla karsi karsiya g,Anavatan Partisi,Cumhuriyet Halk Partisi,2006-06-21,2006,Hüseyin Özcan,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_02525,,,masi toplumda kamuoyunda ve dernek faaliyetlerinin yurutulmesinde ciddi sikintilar ve problemler yaratabilir. ozellikle iktidar partisine yakin olma iktidar partisinin imkanlarindan faydalanabilme ugruna faaliyetlerini tamamen siyasi alanlara kayd,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2004-07-16,2004,Ümmet Kandoğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09042,,,yle durdurulabildi. ama bu yargiyla ilgili de ne yazik ki -uzulerek soylemek istiyorum- bu kararlari veren mahkemeyi bu iktidar ve iktidarin basi sayin basbakan bir engel olarak gormekte ve bizim icraatlarimiza engel olan danistayla yargiyla yuruy,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-06-06,2006,Yüksel Çorbacıoğlu,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_08630,,, sektorunu karayollariyla goturmek ve bu konuda israr etmek kadar yanlis bir olay yoktur degerli arkadaslarim. fakat bu hukumet de ayni sekilde gecmis donemlerdeki hukumetler gibi ayni israri devamla surdurmektedir. tabii bu karayollarinin yapilma,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-05-03,2006,Nail Kamacı,0,1,-0.5,negative,negative,,,,,,negative,False
cand_02830,,,ili arkadasimiz gibi. diger arkadaslarimiza da ornek olmasini diliyorum cunku sorunlar gercekten onemli ve bu sorunlari iktidar partisi milletvekili olarak sizlerin dile getirmeniz yapici bir yol gostermedir. ben arkadasima ozellikle tesekkur etme,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-11-30,2004,Haluk Koç,1,2,-0.25,negative,negative,,,,,,negative,False
cand_04211,,,kiyorum onlarin sorunlariyla yogrulmus vaziyetteyim ancak benim icin uzucu olan sudur ki sayin genel baskaninizin sayin baykal in da kulaktan dolma bilgilerle bugun -kendisini dinleyemedim ama- grup konusmasinda bu konuyu ele aldigidir. ancak ben,Adalet ve Kalkınma Partisi,Cumhuriyet Halk Partisi,2005-03-29,2005,Güldal Akşit,0,1,-0.5,negative,negative,,,,,,negative,False
cand_07675,,,ldir ates dustugu yeri yakar. bugun cocugunu okutmakta ekmek almakta sikinti ceken calisanlarimiz huzursuzluk duyuyorsa iktidar olarak sizin sorumlulugunuz bu duyguyu ortadan kaldirmak degil midir diye sayin salih kapusuz soruyor o gunku 57 nci hu,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-02-21,2006,Muharrem Doğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_05887,,, degerli arkadaslarim boyle bir hukukdisiliga acaba turkiye layik midir yani bu parlamento layik midir aslinda ben bunu akp grubunun da layik olmadigini dusunuyorum ve buna itiraz edecegini dusunuyorum. boyle bir hukuksuzluk olamaz. tabii bura,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-10-27,2005,Oğuz Oyan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_12056,,,e 4 c ve 4 b kapsaminda calisan ogretmenlere de kadro verilmesi halinde bunun devlete maliyeti ne olacak idi bu maliyet akp iktidarinda turkiye de yapilan yolsuzluklarin peskes cekilen kuruluslarin degerlerinin yaninda yuzde kactir ayni konuda,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-04-04,2007,Feridun Ayvazoğlu,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09868,,, haklarina ulkemizin saygi gostermedigi izlenimini yaratacaktir. yoksullukla mucadele edecegini her vesileyle ilan eden akp hukumeti gun gectikce insanlari yoksullastirmaktadir. sosyal sart tum calisanlarin kendileri ve ailelerine iyi bir yasa,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-09-27,2006,Ali Rıza Gülçiçek,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09721,,,belki lehinde konusacak sayin milletvekillerinin goruslerinden kaciriyorsunuz. demokrasi tarihimize baktigimiz zaman bu hukumet doneminde meclise yapilan baski hicbir donemde olmamistir degerli arkadaslar. bunu sizlerle paylasmak istiyorum. bunun ,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-09-19,2006,İbrahim Özdoğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09145,,,urlarin pozisyonlari kaybettirildi. simdi bu yasa gorusulurse bunun yeniden iadesi gundeme gelecek bunu engellemek icin iktidar partisi ne yazik ki iki defa tasariyi gundeme aldiriyor iki defa geri cekiyor. aksam antalya ilinden bir din gorevlisi ,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-06-13,2006,Orhan Eraslan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_11166,,,k uzere 4 c ile calisan gercekten uc ay calisan gecici iscilerin sorunlarina eger kulak vermiyorsaniz bu bizim degil bu akp hukumetinin yuzundendir bizlerin degil. degerli arkadaslar iscilerin su kadar emekli maasi aliyor su kadar bilmem calis,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-12-24,2006,Hüseyin Özcan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_11630,,,onlari da ortbas etti verdi herhalde bilemiyorum. tabii ki akp li arkadaslari suclamiyorum. bu yillarin ihmali. buradan akp lilere arkadaslarima soyluyorum siz devletsiniz hukumetsiniz. siz dort bucuk yildir bu yanlislari gormediniz mi niye du,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2007-02-27,2007,Salih Gün,0,1,-0.5,negative,negative,,,,,,negative,False
cand_00297,,,ten uygulama isin esasini ve ozunu teskil etmektedir. bu konudaki yanlis ve eksik uygulamalarin sorumlulugunu da siyasi iktidar olarak kendimizde aramak yerine hep baska kurumlarda ariyoruz. bu yanlisligi da en basta maalesef uzulerek ifade ediyor,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-10-08,2003,Atilla Kart,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_15278,,,ama bir yillik surecte ulkesine ekonomisi gelismis olarak donuyor. benim ulkemde neden benim ciftcim bunu yapamiyor biz hukumet olarak muhalefet olarak bunu basarmak zorundayiz. vatandas gecmiste 3 duve aldi 1 5 00 000 000 lira borclandi krizlerde,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2003-06-01,2003,Ramazan Kerim Özkan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_04953,,,rle etkin mucadelemiz zarara ugrar. bununla ilgili biz turk ceza kanununun 5 inci maddesi kapsamindan cikmak istiyoruz. hukumet ne yapti hukumet de askeri cenahin askeri kesimin elestirileri dogrudur. biz askeri ceza yasasi yonunden askeri disipli,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-05-31,2005,Muharrem Kılıç,0,1,-0.5,negative,negative,,,,,,negative,False
cand_07501,,,. simdi degerli arkadaslar once kendimize sormamiz gereken bir soru var. 2000 ve 2001 yillarinda ekonomik kriz cikiyor. akp 2002 nin sonunda iktidar oluyor. 2005 yilini bitirdik 2006 nin subat ayindayiz. 2001 yilinda ortaya cikan ekonomik kriz,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2006-02-09,2006,Kemal Kılıçdaroğlu,0,2,-0.6667,negative,negative,,,,,,negative,False
cand_02372,,,izde istihdam sorunu ve issizlik ekonomik ve sosyal problemler icerisinde her zaman icin en onemli yeri isgal etmistir. akp iktidarlari doneminde ise gunumuzun en onemli sorunlarindan birinin istihdam ve issizlik oldugu artik acikca gorulmekte,Anavatan Partisi,Adalet ve Kalkınma Partisi,2004-07-09,2004,Dursun Akdemir,2,4,-0.2857,negative,negative,,,,,,negative,False
cand_04025,,,e bunlarin butcede gider gosterilmesi gerekir butcede gorulmesi gerekir bunun. 2001 krizinden sonra 2002 yilinda 57 nci hukumet doneminde cikan 4749 sayili yasa turkiye nin borclanmasinda yasadigi olumsuzluklari bir daha yasamamasi icin saydam bir,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2005-03-15,2005,Akif Hamzaçebi,0,1,-0.5,negative,negative,,,,,,negative,False
cand_04259,,,yni anlayisi yakinligi goremeyebiliriz ve bu nedenle de ciddi manada sikintilar zorluklar ortaya cikabilir. ne olur ben iktidar kanadindan bir kez daha rica ediyorum... bir kez daha rica ediyorum...,Doğru Yol Partisi,Adalet ve Kalkınma Partisi,2005-03-31,2005,Ümmet Kandoğan,0,1,-0.5,negative,negative,,,,,,negative,False
cand_01360,,,de ettim biz cumhuriyet halk partisi olarak kamu yonetimi temel kanunu tasarisinin gorusulmesine karsiyiz. bu tasarinin hukumet tarafindan geri cekilmesi talebini dile getiriyoruz. bu mesai konusunda cuma gununun bundan muaf tutulmasi talebini dil,Cumhuriyet Halk Partisi,Adalet ve Kalkınma Partisi,2004-02-24,2004,Haluk Koç,0,1,-0.5,negative,negative,,,,,,negative,False
cand_09076,,,si dolayisiyla hukuk ve adalet golgelenmis oluyor. degerli arkadaslar bu nedenle buradaki bu yanlisligi duzeltmek uzere ak parti grup baskanvekillerinin dikkatini cekmek istiyorum ve siz milletvekili arkadaslarimin da bu maddeyi eger dinlerlerse oy,Anavatan Partisi,Adalet ve Kalkınma Partisi,2006-06-06,2006,Dursun Akdemir,0,1,-0.5,negative,negative,,,,,,negative,False
